STD_ID,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),Образование,Дата выдачи,Что именно закончил
175853,М,СТ,,БП,Д,35.03.01,Лесное дело,СР,2015-06-19 00:00:00,Чечулинская СОШ  НОВГОРОДСКИЙ р-н
184646,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2013-06-22 00:00:00,Борковская СОШ  НОВГОРОДСКИЙ р-н
184666,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2012-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
190680,М,СТ,,БП,Д,11.04.01,Радиотехника,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
173643,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
190669,М,СТ,,БП,Д,11.04.04,Электроника и наноэлектроника,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, БОРОВИЧИ"
190664,М,СТ,,БП,Д,38.04.02,Менеджмент,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
186502,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2018-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
173715,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
176106,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178355,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178400,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178389,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-28 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
176120,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165276,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178372,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
92970,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2012-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N 1 , ЧУДОВО ул Титова"
162043,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2016-06-29 00:00:00,"МСОШ N 1 с углубленным изучением, СТАРАЯ РУССА"
176593,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
164793,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СП,2012-07-04 00:00:00,ТЕХНИКУМ ДРУГОЙ
170169,М,ВЫП,2020-01-31,ДОГ,З,38.04.02,Менеджмент,,,
200314,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200297,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200338,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
199184,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2019-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
97030,М,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2013-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
170260,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2011-06-20 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
170302,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,
170303,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,
182117,Ж,ВЫП,2019-06-30,БП,Д,42.04.02,Журналистика,СР,2013-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
103008,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2013-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
100650,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99120,Ж,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,,,
103013,М,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
100671,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
100674,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
97007,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,НС,2006-06-15 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
97007,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2008-06-21 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
97448,Ж,ВЫП,2019-06-30,БП,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113132,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2014-06-20 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
122941,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2014-07-12 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120730,М,ВЫП,2019-08-31,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120721,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120728,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117163,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,СР,2014-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117162,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113166,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-27 00:00:00,"МОУ СОШ , Пола ПАРФИНСКИЙ р-н"
114385,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117208,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2013-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113151,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
118613,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,СР,2009-06-20 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
141782,М,ВЫП,2019-08-31,БП,Д,38.03.02,Менеджмент,СР,2015-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
151158,Ж,ВЫП,2019-08-31,ДОГ,Д,45.03.02,Лингвистика,СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
142820,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,СР,2015-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
142266,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,СР,2015-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
142265,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
141794,Ж,ВЫП,2019-08-31,БП,Д,21.03.02,Землеустройство и кадастры,СР,2015-06-26 00:00:00,Подберезская СОШ  НОВГОРОДСКИЙ р-н
141751,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141755,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
141922,Ж,ВЫП,2019-08-31,БП,Д,05.03.06,Экология и природопользование,СР,2015-06-20 00:00:00,"МОУ СОШ N   6, ПЕСТОВО"
142751,Ж,ВЫП,2019-08-31,БП,Д,05.03.06,Экология и природопользование,СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
141904,М,ВЫП,2019-08-31,БП,Д,06.03.01,Биология,СР,2015-06-26 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
141883,М,ВЫП,2019-08-31,БП,Д,35.03.06,Агроинженерия,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
151253,М,ВЫП,2019-08-31,ДОГ,Д,38.03.01,Экономика,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
151260,Ж,ВЫП,2019-08-31,ДОГ,Д,38.03.01,Экономика,СР,2015-06-26 00:00:00,"МСОШ N 1, ОКУЛОВКА"
142320,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-26 00:00:00,"МОУ СОШ (полная), ХОЛМ"
141822,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,СР,2015-06-24 00:00:00,"МСОШ , ШИМСК"
151353,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142168,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142174,М,СТ,,БП,Д,31.05.03,Стоматология,СП,2015-06-25 00:00:00,САНКТ-ПЕТЕРБУРГСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ
151373,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142171,М,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
138930,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2015-06-29 00:00:00,ТЕХНИКУМ ДРУГОЙ
140029,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
140052,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
140061,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
142205,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142190,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
140051,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2013-06-24 00:00:00,"МОУ СОШ N   1, СОЛЬЦЫ с филиалом в Куклино"
152100,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151447,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2015-06-16 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117240,Ж,ВЫП,2019-08-31,ДОГ,Д,45.03.02,Лингвистика,СР,2014-06-18 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
118621,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,СР,2012-06-27 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
118621,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,СП,2014-06-26 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
162057,Ж,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161008,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2016-06-23 00:00:00,"МОСШ N   2, ВАЛДАЙ"
162965,Ж,СТ,,БП,Д,05.03.06,Экология и природопользование,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161018,М,СТ,,БП,Д,35.03.06,Агроинженерия,СР,2016-06-23 00:00:00,Чечулинская СОШ  НОВГОРОДСКИЙ р-н
161005,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
162155,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   7, БОРОВИЧИ"
164701,М,СТ,,ДОГ,Д,45.03.02,Лингвистика,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N 4 , ЧУДОВО Малый пер."
164703,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
164704,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
162426,Ж,СТ,,БП,Д,45.03.02,Лингвистика,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162935,Ж,СТ,,БП,Д,36.03.02,Зоотехния,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
163247,М,СТ,,БП,З,35.03.06,Агроинженерия,СР,,"МСОШ  Уторгош ,ШИМСКИЙ р-н"
163247,М,СТ,,БП,З,35.03.06,Агроинженерия,СП,2013-06-27 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
170127,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,ОО,2012-06-20 00:00:00,МОСШ п. Волот
170127,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,СП,2016-06-28 00:00:00,Политехнический колледж НовГУ
170353,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,1999-06-28 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
164729,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
162450,Ж,СТ,,БП,Д,42.03.02,Журналистика,СР,2016-06-24 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
164739,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162909,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2016-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
161985,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
160995,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2014-06-20 00:00:00,МСОШ МОШЕНСКОЕ
164606,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2016-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161079,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162384,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165273,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2016-06-30 00:00:00,Санкт-Петербургский государственный университет
161076,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-26 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
162397,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
161970,Ж,СТ,,БП,Д,38.03.01,Экономика,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
164838,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162350,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2014-06-20 00:00:00,"МСОШ (полная) N 4, МАЛАЯ ВИШЕРА"
162354,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
164872,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161047,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164878,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2016-06-27 00:00:00,"ГИМНАЗИЯ, БОРОВИЧИ"
162358,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2016-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
163030,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165318,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151267,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
161977,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
162003,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2016-06-23 00:00:00,"МОУ ""Средняя общеобразовательная школа № 20 им.Кирилла и Мефодия"""
148510,М,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,СП,2015-07-04 00:00:00,ВОЛХОВСКИЙ КОЛЛЕДЖ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА
148523,М,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,ОСН,2010-06-14 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
148523,М,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,СП,2014-06-26 00:00:00,Политехнический колледж НовГУ
170402,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
162385,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-24 00:00:00,"МОУ СОШ (полная), ХОЛМ"
162224,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
172012,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,,,
162007,Ж,СТ,,БП,Д,21.03.02,Землеустройство и кадастры,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
161078,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2016-06-24 00:00:00,"МОУ СОШ , ПАРФИНО"
164768,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2916-06-25 00:00:00,"МСОШ N 3, ОКУЛОВКА"
122500,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
171886,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ ""КВАНТ"""
91814,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2012-06-23 00:00:00,"МОСШ N   2, ВАЛДАЙ"
89341,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,СР,2011-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
84766,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СР,2009-03-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
182317,Ж,СТ,,ДОГ,З,08.03.01,Строительство,СП,2016-06-27 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
173622,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2017-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
182741,М,СТ,,ДОГ,Д,09.03.01,Информатика и вычислительная техника,СР,2015-06-26 00:00:00,Подберезская СОШ  НОВГОРОДСКИЙ р-н
175785,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2017-06-28 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
176599,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2017-06-28 00:00:00,"МСОШ N 1 с углубленным изучением, СТАРАЯ РУССА"
175787,Ж,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2014-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
175874,Ж,СТ,,БП,Д,06.03.01,Биология,СП,2017-06-30 00:00:00,НОВГОРОДСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ
175881,Ж,СТ,,БП,Д,06.03.01,Биология,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175851,Ж,СТ,,БП,Д,35.03.04,Агрономия,СР,2017-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
